packet_id,delivered,Usage
78894,0,Public
89207,0,Private
66753,0,Public
12098,0,Private
51581,1,Private
63707,1,Public
13310,1,Private
54022,0,Private
53406,1,Private
33277,1,Public
107435,1,Public
37576,0,Private
112891,1,Public
100711,1,Public
96500,0,Private
54635,1,Public
33278,0,Public
47967,0,Private
68585,1,Private
108055,1,Private
28425,0,Private
67377,0,Public
71643,1,Private
104349,1,Private
114102,1,Public
28426,1,Private
54023,0,Private
94080,0,Private
48547,1,Public
117114,1,Public
3655,1,Private
89208,1,Public
45532,0,Private
44935,0,Private
54024,1,Private
119540,1,Public
84389,1,Private
67378,0,Private
115317,1,Public
13891,0,Public
30283,0,Public
41199,1,Public
55838,1,Private
111698,0,Public
58851,1,Private
78895,0,Public
80720,1,Public
20040,1,Public
93467,1,Public
109869,1,Private
84390,1,Public
17580,1,Public
60080,1,Private
66754,0,Private
74095,1,Public
62491,0,Public
111097,1,Public
59486,0,Private
41200,1,Public
100111,1,Public
85622,0,Private
8460,1,Public
86827,0,Private
10893,1,Public
103768,1,Public
4245,0,Public
113500,1,Public
66156,1,Public
68586,1,Public
81347,1,Private
95912,1,Public
60081,1,Private
35083,0,Private
103769,1,Public
16958,1,Private
63708,1,Private
120175,1,Private
41829,1,Public
60082,1,Public
33279,1,Private
75870,1,Private
43092,0,Private
106813,0,Private
112892,1,Public
4246,0,Private
13892,0,Private
20041,1,Private
30284,0,Public
120176,1,Public
42456,1,Public
96501,0,Private
118323,0,Public
57604,0,Private
6087,1,Private
112893,1,Private
20677,1,Private
103770,1,Public
56415,1,Private
62492,0,Private
100712,1,Private
38170,1,Public
97100,1,Public
11492,1,Private
15113,1,Public
27804,1,Public
81348,0,Private
15114,1,Private
48548,1,Public
56416,1,Public
3656,1,Private
116520,1,Private
116521,0,Public
20042,0,Public
45533,1,Private
27805,1,Public
5485,1,Public
97690,1,Private
49136,1,Public
46140,1,Private
27806,1,Private
49137,1,Public
92852,1,Private
28427,1,Public
8461,1,Private
51582,1,Private
121415,1,Public
68587,1,Public
72250,1,Private
609,1,Private
86828,0,Public
44301,1,Private
39418,0,Public
89209,1,Public
50943,1,Private
112301,0,Public
62493,0,Public
14528,0,Private
46776,1,Public
14529,0,Private
85014,0,Public
100713,1,Public
610,1,Private
98917,0,Public
109261,1,Private
31507,1,Public
114103,1,Public
20678,1,Private
77075,1,Public
60711,1,Public
64919,1,Private
55251,1,Public
117115,0,Public
85623,0,Public
76485,1,Private
16959,1,Private
97101,1,Public
102544,0,Private
64320,0,Public
32686,1,Public
99528,0,Public
19412,0,Public
118324,0,Private
107436,1,Private
75263,1,Private
52782,1,Public
54025,1,Public
24224,1,Public
91609,1,Private
53407,1,Public
64321,0,Private
40605,1,Private
41201,1,Private
109870,1,Public
40010,1,Private
104350,1,Private
80721,0,Private
65548,1,Private
120805,1,Public
60083,1,Public
55839,1,Public
44302,0,Public
60084,1,Private
20043,1,Private
57007,1,Public
4247,0,Private
4870,1,Private
67379,0,Public
120177,1,Public
47968,1,Public
59487,0,Private
100112,1,Public
111098,1,Public
16960,1,Private
9659,0,Public
81349,1,Private
1238,0,Public
61913,1,Public
13311,1,Public
107437,1,Public
2444,0,Private
109871,1,Private
43672,1,Public
49722,0,Public
52172,0,Public
36945,0,Private
47377,0,Public
72883,0,Private
109262,1,Public
61914,1,Public
29036,0,Public
32687,1,Public
15732,1,Public
28428,1,Private
74096,1,Private
104351,1,Private
44936,1,Private
12690,1,Private
109263,1,Private
26622,0,Private
75871,1,Public
108056,1,Public
108684,1,Private
1239,1,Private
71644,0,Private
56417,0,Private
54636,1,Public
107438,1,Private
40011,1,Public
52173,1,Public
99529,0,Private
34468,0,Private
73513,1,Private
100714,1,Private
77706,0,Public
101939,1,Private
49723,0,Public
13312,1,Public
81973,0,Private
98285,1,Public
112302,0,Private
1861,1,Public
74097,1,Private
104960,0,Private
83158,0,Private
59488,0,Public
84391,1,Private
111099,1,Public
50944,1,Public
81350,1,Private
117116,1,Public
76486,1,Public
35084,0,Private
81974,1,Public
41830,1,Public
112894,1,Private
118939,0,Private
66755,0,Private
93468,1,Public
50945,1,Private
85015,0,Private
89788,1,Public
72251,1,Private
66756,0,Public
94081,0,Private
88623,1,Private
104352,1,Public
104961,0,Private
100715,1,Public
108057,1,Private
118940,1,Private
30285,0,Private
32688,1,Private
26623,0,Private
15733,1,Private
113501,1,Public
31508,1,Public
105589,1,Private
5486,0,Private
82552,1,Public
12691,1,Private
100716,1,Public
36309,1,Private
29659,1,Public
58852,1,Private
49724,1,Public
87421,1,Public
38797,1,Private
88624,0,Private
117117,1,Private
16360,1,Public
111699,0,Private
104353,1,Public
55252,1,Private
21848,0,Private
38171,1,Public
33280,1,Public
5487,1,Private
112303,0,Private
104962,0,Private
3657,1,Private
83771,0,Public
118325,0,Public
103771,0,Public
9660,0,Public
105590,0,Private
11493,0,Private
73514,1,Private
10264,0,Public
65549,1,Public
611,1,Private
94705,1,Public
84392,1,Public
81351,1,Private
104963,0,Public
83772,0,Private
106187,1,Public
66757,0,Private
28429,0,Private
103156,0,Private
96502,0,Public
38172,1,Public
44303,1,Public
28430,1,Private
53408,1,Private
39419,0,Private
17581,1,Public
98918,0,Private
98286,1,Public
16961,1,Public
6088,1,Private
18826,0,Private
30890,1,Private
4871,0,Private
16361,1,Private
47969,1,Public
90987,1,Private
87422,0,Private
40012,1,Private
52174,1,Private
64920,0,Private
34469,0,Private
44937,0,Public
115915,0,Private
26624,0,Public
89789,0,Private
75264,1,Private
102545,0,Private
98919,0,Private
12099,0,Private
23052,0,Private
27807,0,Public
24225,1,Public
107439,0,Private
80094,1,Public
80722,1,Private
116522,1,Public
111100,1,Public
57605,1,Private
99530,0,Private
85624,0,Public
6660,1,Public
66157,0,Private
83773,0,Private
35085,0,Private
98287,1,Public
118326,0,Public
98288,1,Private
6089,1,Private
90375,1,Private
47970,1,Private
89790,0,Private
121416,0,Private
54637,1,Private
7292,0,Private
95312,1,Private
64322,0,Private
43093,1,Private
1862,1,Private
41202,0,Private
73515,1,Private
100113,0,Public
111700,0,Private
40606,1,Public
118327,0,Private
26041,1,Private
103157,0,Public
60085,1,Public
80095,1,Public
63104,0,Private
90376,0,Private
81352,0,Private
116523,1,Public
77076,1,Public
71037,1,Private
101321,1,Private
90988,1,Private
50946,0,Private
17582,1,Private
13893,0,Public
63709,0,Private
26042,0,Private
26625,0,Private
102546,0,Public
57008,0,Private
30891,0,Private
22467,0,Private
35695,0,Public
121417,1,Public
105591,1,Private
116524,1,Private
81353,0,Private
41831,1,Public
4872,1,Public
73516,1,Private
13894,0,Public
85016,0,Public
7293,0,Public
10266,0,Private
10265,0,Private
103772,1,Public
69200,0,Public
84393,0,Public
116525,1,Public
98920,0,Private
80096,1,Public
87423,1,Private
34470,1,Private
21849,0,Public
44304,1,Private
78317,1,Private
14530,0,Private
58853,1,Private
21261,0,Public
57009,0,Private
9661,0,Public
85017,0,Private
85018,0,Private
118328,0,Private
111701,0,Public
115916,0,Private
29037,0,Public
10894,1,Private
84394,0,Private
44305,1,Private
34471,1,Public
15115,1,Private
66758,0,Private
93469,1,Private
21262,0,Private
85019,0,Public
26626,0,Public
15116,0,Private
85625,0,Public
40607,1,Public
62494,0,Private
83774,0,Private
45534,0,Private
101322,1,Private
44938,1,Private
117695,0,Public
90377,0,Private
25448,0,Private
3658,1,Public
6090,1,Private
91610,1,Private
39420,0,Public
46777,0,Private
19413,0,Private
67380,0,Public
28431,1,Private
3037,1,Public
78896,0,Public
69201,0,Private
26043,1,Public
105592,0,Public
60712,0,Private
54026,1,Public
19414,0,Public
47971,1,Private
9662,0,Public
21850,0,Private
111702,0,Private
108058,1,Private
13895,0,Public
44939,1,Private
5488,1,Private
53409,1,Private
41203,0,Public
24817,0,Private
119541,0,Private
81975,0,Public
3038,1,Public
89210,1,Public
65550,1,Private
35696,0,Private
31509,1,Private
109872,1,Public
53410,0,Private
52175,1,Private
58229,0,Private
2445,1,Public
55840,1,Private
61302,0,Public
4873,0,Private
6661,0,Public
27211,0,Private
20679,1,Private
80723,1,Private
65551,1,Public
111703,0,Private
32095,1,Private
14531,0,Private
80097,1,Public
60086,1,Public
45535,1,Private
35697,0,Public
60713,0,Private
114104,1,Private
25449,0,Private
44940,1,Private
5489,0,Private
104964,0,Private
77707,1,Public
18211,1,Private
47972,0,Private
67381,0,Public
50342,1,Public
105593,1,Private
90378,0,Private
3659,1,Public
27212,0,Private
68588,1,Public
18827,0,Private
94082,0,Public
32096,1,Private
43094,1,Private
29660,1,Public
17583,1,Private
18828,0,Public
16962,1,Private
4248,0,Private
45536,1,Private
8462,0,Private
26045,1,Private
55841,1,Private
76487,1,Private
26044,0,Private
97102,1,Public
67986,0,Public
117696,0,Private
15117,1,Public
4249,0,Public
108059,0,Private
98289,0,Private
11494,0,Private
46141,1,Private
95313,1,Private
118329,0,Private
3039,1,Private
9085,0,Private
42457,1,Private
78318,0,Private
71645,0,Private
100114,0,Private
6091,1,Private
26627,0,Public
24226,1,Private
82553,1,Public
56418,1,Public
117697,0,Public
22468,0,Public
118330,0,Public
83159,0,Private
9086,0,Private
86829,0,Private
64323,0,Public
74098,1,Private
88625,0,Private
4250,0,Public
24227,1,Public
40013,0,Private
91611,1,Public
109264,0,Private
76488,0,Private
121418,1,Private
110501,0,Public
80724,1,Public
64921,1,Private
36310,0,Private
24818,0,Private
85626,0,Public
26046,0,Public
95314,0,Private
80098,1,Public
18829,0,Public
27213,0,Private
56419,1,Public
90989,0,Private
108060,0,Private
65553,1,Private
66158,1,Public
98921,0,Private
65552,1,Private
30892,1,Private
113502,1,Public
1240,0,Private
119542,0,Private
63105,1,Private
20680,1,Public
65554,1,Public
110502,0,Private
35086,0,Private
10895,0,Private
1863,0,Public
30286,0,Private
83775,0,Public
22469,0,Private
28432,1,Public
95913,0,Private
51583,1,Private
73517,1,Private
47378,0,Public
65555,1,Public
52176,1,Public
106814,0,Public
31510,1,Private
107440,1,Private
63106,1,Private
90379,1,Private
60087,1,Private
93470,1,Private
66759,0,Public
88018,1,Private
33281,1,Private
59489,0,Public
6092,0,Private
38173,1,Public
80725,1,Public
8463,1,Public
77077,1,Public
44306,1,Public
103158,0,Private
72884,1,Public
120178,0,Private
71646,1,Private
9087,0,Public
105594,1,Private
74680,1,Public
104965,0,Public
52177,1,Public
64922,1,Public
89792,0,Private
98922,0,Public
96503,0,Private
49725,1,Public
89791,1,Private
118331,0,Private
94706,1,Public
64923,1,Private
119543,0,Private
86248,0,Private
26047,1,Public
54638,1,Public
17584,1,Public
39421,0,Private
9663,0,Public
30287,0,Public
87424,1,Private
100717,1,Private
26628,0,Public
69202,0,Public
108061,1,Public
71038,1,Public
55253,1,Public
92225,1,Public
72252,1,Public
61915,1,Public
108685,1,Public
57606,1,Public
95315,1,Private
116526,1,Private
85627,0,Public
12100,0,Public
67987,1,Public
104966,0,Private
95914,1,Public
76489,1,Private
53411,1,Private
80726,1,Public
18212,1,Public
108062,0,Private
41832,1,Public
111101,0,Private
49726,1,Public
40014,0,Private
13896,0,Public
90990,0,Private
92226,1,Private
11495,1,Private
12692,1,Public
89211,1,Private
69203,0,Private
117118,0,Private
20681,1,Private
81976,1,Public
68589,1,Private
61916,0,Private
81354,1,Private
51584,1,Public
66159,1,Public
71039,0,Private
113503,0,Private
121419,1,Private
94707,1,Public
108063,1,Private
1241,1,Private
67988,0,Private
95915,0,Private
46778,1,Private
90991,0,Private
12101,0,Public
77708,1,Public
117698,0,Private
35087,0,Public
76490,0,Private
74681,0,Private
45537,0,Private
65556,1,Public
111704,0,Public
1242,0,Private
60714,0,Private
21263,0,Private
24819,0,Private
102547,0,Public
612,1,Private
83160,0,Public
6662,0,Private
68590,1,Private
114105,1,Public
21264,0,Private
80727,1,Public
97103,1,Public
90380,1,Public
103773,1,Public
109873,1,Public
106815,0,Private
61917,1,Private
1243,0,Private
114683,1,Public
57607,1,Private
78897,0,Private
91612,1,Public
58230,0,Private
44307,0,Private
18213,1,Public
114684,1,Private
27214,0,Public
10267,0,Public
20682,1,Public
108686,1,Private
67382,0,Public
23633,1,Private
52178,1,Public
1864,1,Public
48549,0,Private
92853,1,Private
32097,1,Public
117119,0,Private
40015,1,Private
46779,0,Private
41204,1,Private
56420,0,Private
67383,0,Public
90992,0,Private
86249,0,Public
80728,1,Private
61918,1,Private
50343,1,Public
90993,1,Private
75265,1,Private
92854,1,Public
15734,0,Private
78319,0,Private
61303,0,Private
95316,0,Private
1244,0,Private
56421,1,Private
114685,1,Private
33866,0,Public
45538,0,Private
34472,1,Private
25450,1,Public
20683,1,Private
35698,0,Public
77078,1,Private
30288,1,Public
55254,0,Private
7876,1,Public
119544,1,Private
72253,1,Private
68591,1,Public
31511,1,Private
97691,0,Private
74099,1,Private
35088,0,Private
36311,1,Private
106816,1,Public
20044,1,Public
118941,1,Private
71647,0,Private
119545,1,Public
9088,1,Private
41833,1,Public
41205,1,Private
63108,1,Private
63107,1,Public
32098,1,Private
69204,1,Public
18830,1,Public
69832,1,Public
32099,1,Public
119546,1,Private
4251,0,Public
15735,1,Private
97104,1,Private
63710,1,Private
116527,1,Public
49138,1,Public
52179,1,Public
6093,1,Public
71648,0,Private
9664,1,Public
21265,1,Public
26629,1,Private
42458,1,Private
57608,1,Private
46780,1,Private
59490,1,Public
31512,1,Private
9089,1,Public
16362,1,Private
29661,0,Private
81355,1,Public
99531,1,Private
55255,1,Private
21266,1,Private
41834,0,Private
75872,1,Public
41835,1,Private
1245,0,Private
78320,0,Private
43095,1,Private
69205,1,Private
88019,1,Private
94708,0,Private
52180,1,Public
50947,0,Private
98923,1,Public
13897,1,Public
54639,1,Private
83161,1,Private
13898,1,Private
12102,1,Public
9665,1,Public
85020,0,Private
1865,1,Public
4874,1,Public
108687,1,Private
12103,1,Private
76491,1,Private
91613,1,Public
100718,1,Private
24228,1,Public
26048,1,Public
120179,1,Private
7294,1,Private
68592,1,Public
106188,1,Private
7877,1,Public
74682,1,Private
75873,1,Public
67989,0,Private
49139,1,Private
56422,1,Private
20045,1,Public
10896,1,Private
38798,1,Private
81356,0,Private
15118,1,Private
98924,0,Public
40016,0,Private
91614,0,Private
23053,1,Private
114106,1,Private
62495,1,Public
64324,1,Public
80099,1,Private
29038,1,Public
47379,1,Private
30893,0,Private
83776,1,Public
43673,0,Private
7295,1,Public
28433,1,Private
103159,1,Public
51585,0,Private
32100,1,Public
41836,0,Public
49727,0,Public
2446,1,Private
64924,0,Private
4252,1,Public
115318,1,Private
86830,1,Public
90994,1,Private
114686,0,Private
110503,1,Private
75266,1,Private
71649,1,Public
55256,1,Private
4875,1,Public
29662,1,Private
80729,1,Private
33282,1,Private
104967,1,Public
92227,1,Public
23634,1,Private
117120,1,Public
53412,1,Public
3040,1,Private
120180,1,Private
75267,1,Public
1866,1,Private
105595,0,Private
613,1,Public
28434,1,Private
10268,1,Public
84395,1,Private
49140,1,Private
17585,1,Public
67990,1,Private
52181,1,Public
121420,1,Public
100115,1,Private
94083,1,Public
85021,1,Private
27808,1,Private
115917,1,Private
47380,1,Public
106189,1,Private
113504,1,Private
69833,1,Public
37577,1,Private
42459,1,Public
104968,0,Private
71650,1,Private
20046,1,Private
35089,0,Private
43096,1,Private
62496,1,Private
50948,1,Public
95317,1,Public
64325,1,Public
63711,1,Private
80730,1,Private
33283,1,Private
105596,1,Private
93471,1,Private
118942,1,Public
4876,1,Private
61919,1,Private
17586,1,Private
61304,1,Public
20684,1,Private
2447,0,Private
15736,1,Private
49141,1,Public
41206,0,Private
76492,1,Public
119547,1,Private
21851,1,Private
35699,1,Public
54640,1,Public
66160,1,Public
75874,1,Public
72254,1,Public
58854,1,Private
23054,0,Private
61920,0,Private
66161,0,Private
32689,1,Public
95318,1,Public
66162,1,Public
54027,1,Private
63109,1,Public
1246,1,Private
4253,1,Public
98925,1,Private
70439,1,Public
70438,1,Private
114687,1,Private
49728,1,Public
101323,1,Private
7296,1,Public
88020,1,Private
12693,0,Private
57609,0,Private
35090,1,Public
66163,1,Private
25451,1,Public
100116,0,Private
89212,1,Public
10897,1,Public
15737,1,Private
26049,1,Public
109265,1,Public
89793,1,Private
66164,1,Public
74683,0,Private
84396,1,Public
112304,1,Private
71040,0,Public
23055,0,Private
81357,0,Public
75875,1,Private
103160,1,Public
63712,1,Private
46781,1,Public
117699,1,Public
67384,1,Public
105597,1,Private
71041,1,Public
81358,1,Private
104354,1,Private
6094,0,Private
21852,1,Public
80100,1,Public
2448,1,Private
32690,1,Public
106190,1,Public
88626,1,Public
24229,1,Public
90995,1,Public
65557,1,Private
83777,1,Public
115918,1,Private
14532,1,Public
32101,1,Private
47973,0,Public
22470,1,Public
57010,1,Private
75876,0,Public
64925,1,Private
83162,1,Public
93472,0,Private
46782,0,Public
101940,1,Public
12694,1,Public
45539,0,Public
85628,1,Public
25452,1,Public
6663,1,Private
66165,1,Private
117121,1,Private
75268,1,Public
111705,0,Public
26630,1,Public
24230,1,Public
1867,1,Public
50949,1,Public
33867,1,Public
54641,1,Public
63110,0,Public
32102,1,Public
10269,1,Private
71651,0,Public
57011,1,Private
93473,1,Private
84397,1,Public
30289,1,Public
121421,1,Public
50950,1,Private
18831,1,Public
57610,1,Private
56423,1,Private
51586,1,Public
79515,1,Private
38174,1,Private
85629,1,Public
40608,1,Private
93474,0,Public
20047,1,Public
6664,1,Private
37578,1,Public
114688,1,Public
52783,1,Private
92228,0,Private
97105,1,Public
40609,1,Public
40610,1,Public
118332,1,Private
111102,0,Private
64926,1,Public
2449,1,Private
37579,1,Public
104969,1,Private
3041,1,Private
54642,1,Public
97692,0,Private
103774,1,Public
55257,0,Public
76493,0,Private
9666,1,Public
32691,0,Private
90381,1,Private
23056,1,Public
97106,1,Public
119548,1,Public
108064,1,Public
100117,1,Private
38175,1,Private
89794,1,Private
50344,1,Public
33284,1,Public
2450,1,Private
105598,1,Private
12104,1,Private
97107,1,Public
32692,1,Public
95916,1,Private
87425,1,Public
27809,1,Public
41207,1,Private
43674,1,Private
102548,1,Private
30894,1,Private
64927,1,Private
100719,1,Private
75269,1,Public
1247,1,Public
4254,1,Public
117700,1,Public
7297,1,Public
28435,1,Public
79516,1,Private
36312,1,Public
27215,1,Private
73518,1,Private
67385,0,Private
1868,1,Public
6095,1,Private
110504,1,Private
17587,1,Public
54643,1,Public
67991,0,Public
114689,0,Private
110505,1,Private
44941,1,Public
114107,0,Private
96504,0,Public
38176,1,Public
63111,0,Private
86250,1,Public
30290,1,Public
29663,0,Private
51587,1,Private
113505,1,Private
111706,1,Public
72255,1,Public
52784,1,Public
51588,1,Public
94709,1,Public
11496,1,Private
74684,1,Private
5490,1,Public
12105,1,Public
112895,0,Private
4877,1,Private
85022,1,Private
98926,1,Private
64326,0,Public
83778,1,Public
93475,1,Private
14533,1,Public
71042,0,Private
48550,1,Private
2451,1,Public
37580,1,Public
14534,1,Public
22471,1,Public
44308,1,Private
5491,1,Private
58231,1,Private
3042,1,Public
44942,1,Private
29665,1,Public
29664,1,Private
74100,1,Private
72885,1,Private
38177,1,Public
84398,1,Private
108688,1,Private
100720,1,Public
86251,0,Private
14535,1,Private
3043,1,Private
32693,1,Private
614,0,Private
69206,1,Public
30291,1,Public
111103,0,Private
23635,1,Private
114108,0,Public
52182,1,Private
28436,1,Private
24820,1,Private
48551,0,Private
25453,1,Public
110506,1,Public
121422,1,Public
18832,1,Private
39422,1,Public
1248,0,Private
69834,1,Public
615,1,Private
74101,1,Private
65558,1,Public
20048,1,Public
38799,1,Public
118943,0,Private
118333,1,Public
18214,1,Private
105599,1,Public
97108,1,Private
38800,1,Public
616,1,Public
1249,1,Private
106817,1,Public
25454,0,Private
22472,1,Public
29666,1,Public
12106,1,Public
66760,1,Private
69207,1,Private
27810,0,Public
114690,1,Private
75270,1,Public
4878,1,Private
73519,1,Private
31513,0,Private
30895,1,Private
52183,1,Private
61305,1,Private
46142,1,Private
14536,1,Public
109875,1,Private
114109,1,Private
21853,1,Public
109874,1,Public
23057,1,Private
97109,1,Public
78898,1,Public
85023,0,Public
77079,1,Public
6665,1,Public
90996,1,Private
43097,1,Public
112305,1,Public
9667,1,Private
67386,1,Public
100721,1,Private
71652,1,Private
97693,1,Private
114691,1,Private
15738,1,Private
70440,1,Private
1250,1,Private
62497,1,Public
117701,1,Public
46143,1,Private
104970,1,Public
56424,1,Private
4255,1,Private
4879,1,Private
40611,1,Private
32103,1,Public
52184,0,Private
31514,1,Private
74102,1,Private
72256,1,Private
104355,1,Private
21854,1,Public
59491,0,Private
73520,1,Private
72257,1,Public
4256,1,Public
97694,1,Private
99532,1,Private
65559,1,Private
62498,1,Private
98927,1,Public
63713,1,Private
34473,1,Private
50951,1,Public
38178,1,Public
38179,1,Private
36313,1,Public
7878,1,Public
103161,1,Public
56425,1,Private
80101,1,Public
23058,1,Private
2452,1,Public
117702,1,Public
54644,1,Private
50345,1,Public
53413,1,Private
103162,1,Public
23059,1,Private
57012,1,Private
36946,1,Public
25455,1,Public
3660,1,Private
39423,1,Public
34474,0,Private
21267,1,Private
5492,0,Private
95917,0,Public
68593,1,Private
40017,1,Public
90997,0,Private
33868,1,Public
4257,1,Public
64928,0,Private
39424,1,Public
47974,1,Private
104971,0,Public
85630,1,Public
70441,0,Private
42460,0,Private
21268,1,Private
49729,1,Public
52185,1,Private
53414,0,Private
26050,0,Private
100722,1,Private
112896,1,Private
86831,1,Private
63714,1,Private
33869,1,Public
47381,1,Public
116528,1,Public
69835,1,Public
41837,1,Public
59492,1,Private
30896,1,Public
38180,0,Private
58232,0,Private
26051,0,Private
61306,0,Private
118334,1,Private
62499,1,Public
83779,0,Private
115919,1,Private
6096,1,Public
93476,1,Private
5493,1,Private
3661,1,Public
98290,1,Private
90382,1,Private
32694,0,Private
89795,0,Private
40612,0,Private
83163,1,Private
81978,1,Private
81977,1,Public
1869,1,Private
106191,1,Public
57611,1,Public
35700,0,Private
1251,1,Private
88627,0,Private
71653,0,Private
44309,0,Private
58233,1,Private
78899,1,Public
101941,0,Private
43098,1,Public
15119,1,Private
56426,1,Private
32104,1,Public
33285,1,Private
81359,0,Private
44943,1,Private
99533,1,Public
36947,1,Public
3662,0,Public
53415,0,Private
92229,0,Private
110507,1,Public
49730,1,Public
80731,1,Private
63715,1,Public
36948,1,Public
120806,1,Private
38801,0,Private
49143,1,Public
49142,1,Public
27811,0,Private
63112,1,Public
97110,1,Private
65560,1,Private
88021,1,Private
72258,1,Public
89796,0,Private
51589,1,Private
103775,1,Private
35091,0,Private
75877,1,Public
7879,1,Public
71043,0,Private
40018,0,Private
112897,0,Private
39425,0,Private
78900,1,Private
115920,1,Private
97111,1,Public
103776,1,Public
85024,1,Public
83780,1,Public
54645,1,Public
80732,1,Public
99534,0,Public
67992,0,Private
92230,0,Private
88628,0,Private
17588,1,Private
80733,0,Private
26631,1,Private
55842,0,Private
26632,1,Private
47975,1,Private
54646,1,Public
104356,1,Private
16963,1,Public
86832,1,Private
88629,1,Public
115921,1,Private
48552,1,Public
8464,1,Public
46783,1,Public
68594,1,Private
120807,1,Public
21855,1,Public
106192,1,Private
89797,1,Public
100723,0,Private
72886,1,Private
62500,1,Private
106818,1,Public
39426,1,Private
40613,1,Public
53416,1,Private
99535,1,Public
88022,1,Public
26633,1,Public
70442,1,Public
48553,1,Public
10898,0,Private
118335,1,Private
30292,1,Private
9668,1,Private
73521,0,Private
4880,1,Public
98291,0,Private
90998,0,Private
104357,1,Public
74685,0,Private
107441,0,Public
24821,0,Public
117122,0,Private
104972,1,Private
12695,1,Private
65561,1,Private
112898,0,Public
24231,1,Private
58855,1,Public
44944,0,Private
61921,1,Public
112306,0,Private
17589,1,Public
46144,0,Private
31515,1,Private
10899,0,Private
100118,1,Public
33870,0,Public
30897,1,Public
98928,1,Public
35092,1,Private
58234,0,Private
94710,1,Public
65562,0,Private
9090,1,Public
35093,1,Public
54028,1,Private
114110,1,Public
78321,1,Private
22473,0,Public
89798,1,Public
72887,0,Private
42461,0,Private
69836,0,Private
64929,0,Private
16964,0,Private
35701,1,Private
25456,1,Public
20685,1,Public
72259,1,Public
58235,0,Private
35094,1,Private
26052,0,Private
76494,0,Private
61922,1,Public
9669,1,Private
118336,1,Public
3044,0,Private
85025,0,Public
3045,1,Public
61307,0,Private
75271,1,Public
98929,1,Public
37581,1,Public
35095,1,Public
103163,0,Private
94084,0,Public
40019,0,Private
114111,1,Private
44310,0,Private
119549,1,Public
95319,0,Private
98292,0,Private
54029,1,Public
7880,1,Public
104973,1,Public
117123,0,Private
90383,1,Public
50952,0,Private
18215,1,Public
20686,1,Public
71654,0,Private
71655,0,Private
13899,1,Public
50953,0,Private
21856,1,Private
117124,0,Private
115922,1,Private
80734,1,Public
121423,0,Public
79517,1,Public
9091,0,Public
30293,1,Private
52785,1,Private
36949,1,Private
72888,0,Private
81979,1,Public
29039,1,Private
92855,1,Public
4881,1,Private
104358,1,Private
27216,1,Private
83781,1,Public
119550,1,Public
62501,1,Public
7298,1,Public
68595,1,Public
80102,1,Private
16363,1,Public
98293,0,Private
27217,1,Private
56427,0,Private
64327,1,Private
49144,1,Private
55843,0,Private
82554,1,Public
33286,1,Private
3046,0,Public
72889,0,Private
108065,0,Private
43675,0,Private
54030,1,Public
112307,1,Public
30898,1,Public
97695,0,Private
37582,1,Public
47382,1,Private
7881,1,Public
104974,1,Public
72260,1,Public
44945,0,Private
119551,0,Private
78901,1,Public
121424,1,Public
19415,1,Public
76496,0,Private
82555,0,Private
77709,1,Private
85631,1,Private
112308,0,Private
21269,1,Public
36950,1,Private
76495,0,Private
50346,1,Private
8465,0,Public
2453,1,Public
79518,1,Public
67387,1,Private
86833,1,Public
4882,1,Private
75272,0,Public
27812,0,Public
23636,1,Public
58236,1,Private
46784,0,Private
14537,1,Private
3047,1,Public
71656,0,Private
64329,0,Public
64328,1,Public
22474,0,Public
40020,0,Private
66761,0,Public
41208,1,Private
76497,0,Private
86834,1,Private
29040,1,Public
100119,1,Public
81360,1,Private
75878,1,Private
64930,1,Private
54031,1,Public
100724,1,Private
50954,0,Private
95320,0,Private
71044,0,Private
105600,0,Private
34475,0,Private
67993,0,Private
100120,1,Private
61923,0,Private
111104,0,Private
81361,1,Private
38181,0,Private
73522,0,Private
120181,1,Public
58237,0,Private
17590,1,Public
85632,1,Private
76498,0,Private
35096,1,Public
50347,1,Public
29041,1,Public
57013,1,Private
36314,0,Private
77080,1,Public
36951,1,Public
5494,1,Private
106819,0,Public
2454,1,Private
23637,1,Private
96505,0,Private
56428,0,Private
52186,0,Private
72890,0,Private
116529,1,Public
49145,1,Public
89213,1,Public
73523,0,Private
85026,1,Public
5495,1,Private
82556,0,Private
29042,1,Public
32695,0,Private
29667,1,Public
51590,1,Private
113506,1,Public
46785,0,Private
80103,1,Public
97112,1,Public
31516,0,Private
10900,0,Private
64330,1,Private
85027,1,Private
92856,1,Private
75879,1,Public
67994,0,Private
47383,0,Private
71045,0,Private
57014,1,Private
86835,1,Public
10901,0,Private
26053,0,Private
45540,0,Public
43676,0,Private
44311,0,Private
103164,1,Private
63113,1,Private
22475,1,Public
47384,1,Public
78322,0,Private
101324,0,Public
109876,1,Private
29043,1,Private
17591,1,Public
58856,0,Private
617,1,Public
89799,1,Private
93477,1,Private
18216,1,Private
103165,0,Private
7882,1,Private
33287,1,Private
72891,0,Private
13900,1,Private
10902,0,Private
85028,1,Public
102549,0,Private
60715,0,Private
60716,0,Private
55844,0,Private
1870,1,Public
88023,1,Public
94085,1,Private
67995,0,Private
22476,1,Private
71046,0,Private
25457,1,Public
26634,1,Private
75880,1,Private
46786,0,Private
66762,1,Private
10270,1,Public
21857,1,Public
49146,0,Private
43677,0,Private
75273,1,Public
120808,0,Private
85633,1,Public
57015,0,Private
95321,0,Private
