id,date,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id,price
27004,2021-01-04,12,14,2,58.34,0,56.2536347,95.6732902,0,2,663615,,24,1762606,3300000
27005,2021-01-04,2,5,3,88.5,12,55.7943584,49.1114975,3,2,420000,,16,1693703,7460000
27006,2021-01-04,11,12,2,46.4,9,55.7943584,49.1114975,3,2,420000,,16,1693703,4400000
27007,2021-01-04,2,5,2,42,6,54.9778584,82.8718873,4,0,630079,,54,,2499000
27008,2021-01-04,5,5,3,56.8,7.4,54.9831007,82.8305847,2,0,630120,226416,54,1308790,2850000
27009,2021-01-04,4,4,1,33,6,58.1317559,56.3816831,4,0,614026,309364,59,2513502,1400000
27010,2021-01-04,3,4,2,73.4,12.6,59.211796,39.898745,0,0,160011,,35,,5500000
27011,2021-01-04,1,4,3,70,0,59.92557,30.347767,0,0,191002,301259,78,808576,8000000
27012,2021-01-04,1,10,2,73,20,55.102688,61.61589,2,0,456623,358682,74,1749862,2850000
27013,2021-01-04,9,10,3,65,0,55.044876,73.42544,0,0,644013,,55,,3480000
27014,2021-01-04,7,8,2,64,24,43.5854551,39.7231548,3,0,354054,307908,23,1378294,9600000
27015,2021-01-04,8,17,1,50,11,53.17362,45.00203,0,0,440052,,58,,3560000
27016,2021-01-04,6,14,2,58.34,0,56.2536347,95.6732902,0,2,663615,,24,1762606,3300000
27017,2021-01-04,3,14,2,58.34,0,56.2536347,95.6732902,0,2,663615,,24,1762606,3300000
27018,2021-01-04,2,2,2,46.1,6,55.8348734,48.9793482,2,0,420004,161122,16,642150,1060000
27019,2021-01-04,4,15,1,24,2,55.7892799,37.551706,0,0,125284,158799,77,1134883,9890000
27020,2021-01-04,5,5,2,45,6.1,56.833363,60.62659,0,0,620026,,66,,3700000
27021,2021-01-04,7,9,2,61.17,11.9,50.534683,36.68602,0,2,308510,,31,,3547860
27022,2021-01-04,4,17,-1,29.5,0,54.973243,82.850792,0,0,630045,,54,,2300000
27023,2021-01-04,4,17,-1,29.5,0,54.973243,82.850792,0,0,630045,,54,,2300000
27024,2021-01-04,9,23,3,75,12,55.7943584,49.1114975,3,2,420000,,16,1693703,5899000
27025,2021-01-04,8,10,3,150,0,55.7385028,37.5812162,3,0,119121,269190,77,2070966,115000000
27026,2021-01-04,6,9,2,76.4,0,62.049775,129.7592845,5,0,677001,532918,14,754396,7950000
27027,2021-01-04,13,13,1,47,0,57.1072872,65.5761455,4,0,625033,188214,72,1879465,2600000
27028,2021-01-04,2,9,2,44,6,55.8913977,37.67117,2,0,127224,584276,77,664226,8300000
27029,2021-01-04,1,2,2,71.6,-100,57.0908326,65.6359371,4,0,625053,450441,72,1530920,3900000
27030,2021-01-04,8,10,2,105,0,55.7993412,49.1918545,4,0,420061,558659,16,2573866,6900000
27031,2021-01-04,3,14,2,53,8,58.51476,49.702087,0,0,610035,,43,,5450000
27032,2021-01-04,18,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15381398
27033,2021-01-04,1,4,2,41.5,0,52.2375445,104.2781263,4,0,664017,533226,38,1076992,3180000
27034,2021-01-04,17,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15381398
27035,2021-01-04,1,17,1,42.8,9.2,56.2650202,44.0187562,5,0,603162,520408,52,845530,3950000
27036,2021-01-04,7,16,2,54,10,57.1057256,65.7176829,2,2,625047,519034,72,1904754,2350000
27037,2021-01-04,18,18,4,89.8,26.8,55.5763792,37.43651,0,2,101000,,77,1264187,17554342
27038,2021-01-04,11,16,3,70,10,57.1057256,65.7176829,2,2,625047,519034,72,1904754,2800000
27039,2021-01-04,18,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8708579
27040,2021-01-04,14,22,2,67.1,-100,55.7943584,49.1114975,4,2,420000,,16,1693703,7850000
27041,2021-01-04,11,18,1,43.6,12,56.106304,40.366696,2,2,600037,376792,33,1904967,2150000
27042,2021-01-04,8,10,3,74,9,58.5758081,49.6379698,0,0,610014,,43,,3750000
27043,2021-01-04,2,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27044,2021-01-04,6,9,2,37.5,14.5,55.52861,37.646417,0,2,142702,,50,2745924,4197271
27045,2021-01-04,10,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27046,2021-01-04,7,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27047,2021-01-04,28,47,2,55,10,55.8025345,37.5918826,0,0,127015,144933,77,840547,18400000
27048,2021-01-04,6,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27049,2021-01-04,14,28,1,27,5.3,60.046204,30.363085,4,0,194291,516495,78,1135864,3846000
27050,2021-01-04,10,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8428077
27051,2021-01-04,1,2,2,31.5,10.6,50.266152,127.519924,4,0,675004,,28,,2600000
27052,2021-01-04,5,5,2,44,6,43.3784278,42.9144841,2,0,361623,433213,7,1049948,400000
27053,2021-01-04,1,9,2,49,6,53.21485,44.984673,0,0,440011,,58,,2800000
27054,2021-01-04,8,12,-1,18,-100,55.875919,37.6185851,3,0,127081,249190,77,1713107,2500000
27055,2021-01-04,14,24,1,39.39,10.9,45.0323549,39.0431307,0,2,350059,386547,23,1372324,3426930
27056,2021-01-04,16,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15313686
27057,2021-01-04,18,24,1,39.55,11.2,45.0323549,39.0431307,0,2,350059,386547,23,1372324,3440850
27058,2021-01-04,6,9,3,63.9,0,58.233305,68.269554,2,0,626157,,72,645748,1950000
27059,2021-01-04,8,16,3,61.8,17.5,55.5763792,37.43651,0,2,101000,,77,1264187,10667502
27060,2021-01-04,9,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8390172
27061,2021-01-04,10,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,14884844
27062,2021-01-04,7,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,14674185
27063,2021-01-04,11,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,14952556
27064,2021-01-04,15,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15230927
27065,2021-01-04,12,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8511470
27066,2021-01-04,1,17,1,37,10,47.319137,39.677418,0,0,344010,,61,,2000000
27067,2021-01-04,2,5,1,41,18.4,59.6986805,30.3947023,0,2,190000,197667,78,1246766,6006500
27068,2021-01-04,16,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8670673
27069,2021-01-04,14,18,1,32.8,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7474849
27070,2021-01-04,14,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15163215
27071,2021-01-04,11,18,1,32.8,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7370725
27072,2021-01-04,12,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15027792
27073,2021-01-04,2,17,3,82,14,56.9993792,40.9728272,2,2,153000,,37,740048,3800000
27074,2021-01-04,12,18,1,32.8,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7407673
27075,2021-01-04,11,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8465983
27076,2021-01-04,13,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8549375
27077,2021-01-04,3,5,-1,20,4,45.095038,39.048059,4,0,350073,,23,,1270000
27078,2021-01-04,7,14,3,76.37,0,56.2536347,95.6732902,0,2,663615,,24,1762606,4250000
27079,2021-01-04,1,5,1,30.9,5.5,56.2607272,43.8737588,2,0,603065,427903,52,2018782,2150000
27080,2021-01-04,17,17,3,90,15,51.814636,55.181514,0,0,460060,,56,,4500000
27081,2021-01-04,3,5,1,37.5,10,54.9775597,83.0915854,0,0,630037,,54,,2800000
27082,2021-01-04,4,19,3,84,14,47.2914221,39.6860879,3,0,344092,492588,61,2594431,5000000
27083,2021-01-04,15,18,1,39,10,51.7209118,39.1813976,4,0,394053,,36,,3650000
27084,2021-01-04,17,18,4,89.8,26.8,55.5763792,37.43651,0,2,101000,,77,1264187,17554342
27085,2021-01-04,3,21,2,68.4,12.2,55.028191,82.9211489,4,2,630000,,54,856810,4870000
27086,2021-01-04,13,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,15095504
27087,2021-01-04,15,18,2,37.2,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8628977
27088,2021-01-04,8,16,4,83,27.6,55.5763792,37.43651,0,2,101000,,77,1264187,14185603
27089,2021-01-04,5,10,1,42,9,55.0414315,61.3817122,2,0,454904,571612,74,758098,1550000
27090,2021-01-04,2,19,1,42,8,55.7852001,37.5634605,0,0,125284,158799,77,2822373,13500000
27091,2021-01-04,2,18,2,40.1,19.1,55.5763792,37.43651,0,2,101000,,77,1264187,8533487
27092,2021-01-04,16,24,3,70.7,-100,55.8200846,37.7512489,5,2,107143,149220,50,2719800,15773170
27093,2021-01-04,4,18,2,37.3,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8203684
27094,2021-01-04,10,12,2,47.1,9.5,55.67484,37.60009,5,0,117186,546483,77,1551377,10350000
27095,2021-01-04,15,24,3,76.2,-100,55.8200846,37.7512489,5,2,107143,149220,50,2719800,16207740
27096,2021-01-04,6,18,2,37.3,15.5,55.5763792,37.43651,0,2,101000,,77,1264187,8287301
27097,2021-01-04,12,16,4,82.9,27.6,55.5763792,37.43651,0,2,101000,,77,1264187,14457146
27098,2021-01-04,6,18,1,32.8,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7199426
27099,2021-01-04,23,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27100,2021-01-04,6,18,4,74.3,18.3,55.5763792,37.43651,0,2,101000,,77,1264187,14606474
27101,2021-01-04,16,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27102,2021-01-04,3,18,4,74.4,18.4,55.5763792,37.43651,0,2,101000,,77,1264187,14754204
27103,2021-01-04,4,18,1,33,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7158842
27104,2021-01-04,2,18,4,76.5,18.5,55.5763792,37.43651,0,2,101000,,77,1264187,14597427
27105,2021-01-04,7,16,4,83,27.6,55.5763792,37.43651,0,2,101000,,77,1264187,14109109
27106,2021-01-04,14,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27107,2021-01-04,5,18,4,74.4,18.4,55.5763792,37.43651,0,2,101000,,77,1264187,14550796
27108,2021-01-04,24,25,1,40.8,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,2713200
27109,2021-01-04,25,25,3,86.6,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,5689620
27110,2021-01-04,3,3,3,57.7,7,57.7539651,40.8776394,4,0,156001,549585,44,2285739,2300000
27111,2021-01-04,22,24,1,40,-100,55.8200846,37.7512489,5,2,107143,149220,50,2719800,9960000
27112,2021-01-04,3,16,4,84.2,28,55.5763792,37.43651,0,2,101000,,77,1264187,14313096
27113,2021-01-04,16,25,3,86.6,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,5689620
27114,2021-01-04,17,25,3,86.6,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,5689620
27115,2021-01-04,9,9,3,60,8,55.6802348,37.7666821,2,0,109559,382956,77,676753,12990000
27116,2021-01-04,8,16,5,86.9,22.8,55.5763792,37.43651,0,2,101000,,77,1264187,14501414
27117,2021-01-04,15,16,1,40,0,57.116577,65.4986239,3,0,625032,457921,72,1374181,3900000
27118,2021-01-04,3,5,2,43,6,48.482533,135.07088,0,0,680000,,27,,4590000
27119,2021-01-04,12,14,1,40,0,50.268104,127.542256,0,0,675001,,28,,4350000
27120,2021-01-04,3,3,1,40.3,-100,50.29033,127.55961,4,0,675014,,28,,2821000
27121,2021-01-04,8,15,2,56.9,17,55.4494138,36.9998774,0,2,,,77,1680732,9099318
27122,2021-01-04,9,11,3,92,10,55.60412,37.66555,0,0,115404,324192,77,1665076,17800000
27123,2021-01-04,8,9,1,36.1,9,52.0376626,47.7692813,4,0,413865,169497,64,2448920,830000
27124,2021-01-04,3,3,2,49,-100,50.29033,127.55961,4,0,675014,,28,,3430000
27125,2021-01-04,3,5,3,65,9,51.665842,46.057496,4,0,410530,350868,64,1265942,2550000
27126,2021-01-04,10,14,1,37.5,18.3,55.4494138,36.9998774,0,2,,,77,1680732,7664763
27127,2021-01-04,1,5,3,58,7.8,54.4775022,53.4843384,4,0,452612,,2,1488842,2660000
27128,2021-01-04,2,15,2,58.7,19.7,55.4494138,36.9998774,0,2,,,77,1680732,8609022
27129,2021-01-04,1,5,2,45,0,57.1524144,65.5902063,4,0,625048,428153,72,758027,2800000
27130,2021-01-04,1,10,1,42.5,12,58.6035264,49.6679304,0,0,610042,,43,,2800000
27131,2021-01-04,13,13,4,212.2,25.7,59.9314437,30.4104105,0,0,195112,391388,78,2359574,35437000
27132,2021-01-04,1,9,1,27.8,6.5,47.4808351,40.0927285,4,0,346404,,61,,950000
27133,2021-01-04,14,16,3,75.53,17.9,56.88881,60.574271,0,2,620039,573433,66,1694205,6117930
27134,2021-01-04,2,5,3,65,0,55.998494,92.9456062,0,0,660059,,24,,3500000
27135,2021-01-04,2,9,1,40,0,52.269722,104.33002,4,0,664023,464336,38,1463014,3800000
27136,2021-01-04,2,5,3,43.9,0,56.0129664,92.864422,4,0,660049,384233,24,738175,3500000
27137,2021-01-04,2,3,-1,29.4,-100,50.288436,127.549532,4,0,675014,,28,,2058000
27138,2021-01-04,14,15,-1,30.4,0,55.4494138,36.9998774,0,2,,,77,1680732,7011674
27139,2021-01-04,1,5,3,59,5.6,62.1334107,77.4518906,2,0,628464,,86,1776776,990000
27140,2021-01-04,11,15,-1,28.3,0,55.4494138,36.9998774,0,2,,,77,1680732,6008470
27141,2021-01-04,2,5,2,41.3,0,57.0054758,65.4040244,4,0,625058,247030,72,740378,1800000
27142,2021-01-04,3,3,1,40.29,-100,50.288436,127.549532,4,0,675014,,28,,2821000
27143,2021-01-04,8,15,-1,30.5,0,55.4494138,36.9998774,0,2,,,77,1680732,6835491
27144,2021-01-04,7,9,3,60,6,55.853697,37.4259643,0,0,125459,,77,,11200000
27145,2021-01-04,4,5,3,93,7,57.9086226,59.97641,4,0,622034,446695,66,2413377,4590000
27146,2021-01-04,8,9,1,42.75,15.6,53.2419535,34.3652146,0,2,,293604,32,1361146,2428798
27147,2021-01-04,9,9,3,67.2,9,56.1182292,93.3291398,2,0,662501,213954,24,1908238,3650000
27148,2021-01-04,7,9,1,39.7,17.9,55.4494138,36.9998774,0,2,,,77,1680732,7912642
27149,2021-01-04,14,19,-1,43,8.8,53.1753314,45.0348625,0,2,440000,,58,2353540,2531000
27150,2021-01-04,4,5,2,43.6,7.3,61.8012323,34.326706,2,0,185001,502297,10,1933183,2500000
27151,2021-01-04,5,14,3,76.4,16.8,47.2324447,39.6164119,0,2,344049,538716,61,689036,3522040
27152,2021-01-04,14,15,1,37,11.3,55.4494138,36.9998774,0,2,,,77,1680732,7907083
27153,2021-01-04,2,2,1,39,-100,56.3511314,52.0797801,4,0,427776,215422,18,1700931,600000
27154,2021-01-04,3,5,1,32,-100,57.9162862,59.9780099,5,0,622036,411297,66,1390880,1329000
27155,2021-01-04,3,4,2,48.8,8,56.7978124,60.5189145,4,0,620105,390488,66,2218330,4200000
27156,2021-01-04,7,7,1,35,-100,44.5746643,38.0845461,3,0,353460,,23,,3500000
27157,2021-01-04,1,2,3,54,-100,43.4428125,41.7366863,4,0,369210,416593,9,2661137,2600000
27158,2021-01-04,14,15,-1,28.3,0,55.4494138,36.9998774,0,2,,,77,1680732,6702667
27159,2021-01-04,13,14,1,37.5,18.3,55.4494138,36.9998774,0,2,,,77,1680732,7770204
27160,2021-01-04,7,8,1,43.2,8.9,55.3366946,86.0740774,4,0,650055,306798,42,729463,2750000
27161,2021-01-04,2,10,1,40,0,55.1657533,61.5315673,0,0,454079,154926,74,1566644,1350000
27162,2021-01-04,11,11,1,34.7,7.4,54.5258528,36.3125847,5,0,248009,489435,40,1853028,3000000
27163,2021-01-04,5,15,1,37.2,16.6,55.4494138,36.9998774,0,2,,,77,1680732,8013789
27164,2021-01-04,8,10,2,67,14,54.31292,48.36013,4,0,432049,,73,,3970000
27165,2021-01-04,2,10,1,47,13,56.0117779,92.8586338,0,0,,,24,,3800000
27166,2021-01-04,2,2,2,38.8,5.3,55.0752063,82.9343181,5,0,630047,473423,54,1296225,2100000
27167,2021-01-04,2,3,-1,17,-100,43.5855576,39.7228389,3,0,354000,359631,23,878214,6500000
27168,2021-01-04,7,15,2,56.9,17,55.4494138,36.9998774,0,2,,,77,1680732,8967617
27169,2021-01-04,5,9,1,40.3,7.4,55.3889574,39.0262039,4,0,140301,137649,50,1519114,2600000
27170,2021-01-04,5,14,1,36.1,7.7,56.161223,40.462779,0,0,600031,,33,,1760000
27171,2021-01-04,12,14,1,36.8,16.4,55.4494138,36.9998774,0,2,,,77,1680732,7939375
27172,2021-01-04,5,20,1,47.2,15,55.7902907,37.4577513,3,0,123103,568760,77,1688563,18640000
27173,2021-01-04,5,15,1,34.9,10.4,55.4494138,36.9998774,0,2,,,77,1680732,7668151
27174,2021-01-04,10,10,1,34.4,9,51.717591,39.263142,2,0,394010,512244,36,1278490,2542000
27175,2021-01-04,15,19,1,40.7,-100,54.997099,73.307414,3,2,644112,,55,,2650000
27176,2021-01-04,5,17,-1,28,6,53.2334797,44.8799629,0,2,440045,356696,58,908240,1470000
27177,2021-01-04,22,25,1,42.3,16.2,55.701465,37.883626,0,2,140007,467353,50,2694227,5875470
27178,2021-01-04,13,15,1,37,11.3,55.4494138,36.9998774,0,2,,,77,1680732,7873471
27179,2021-01-04,5,5,3,68.7,9,52.0655527,113.3907268,2,0,672042,129632,75,751809,3400000
27180,2021-01-04,1,3,2,43,0,57.5873025,34.5918083,4,0,171162,550931,69,1562297,950000
27181,2021-01-04,12,15,1,37.1,16.5,55.4494138,36.9998774,0,2,,,77,1680732,8257050
27182,2021-01-04,2,9,3,60,0,56.760362,60.81855,4,0,620025,324383,66,2494786,3300000
27183,2021-01-04,3,10,2,63.9,10.1,56.4927284,85.0547565,0,0,634030,163623,70,2069821,4600000
27184,2021-01-04,2,8,1,38.96,9.3,53.271104,34.4063545,0,2,241022,,32,,1753200
27185,2021-01-04,2,9,1,36,7,56.302463,43.942682,4,0,603011,498384,52,721806,3300000
27186,2021-01-04,3,10,1,38,11,56.1175909,47.1798695,4,0,428038,222676,21,2018346,2500000
27187,2021-01-04,7,9,2,58,-100,44.9919923,41.1230476,2,0,352905,551161,23,2421555,2700000
27188,2021-01-04,21,23,-1,21.7,-100,59.990746,30.432532,2,2,190000,161615,78,1766815,2983750
27189,2021-01-04,5,5,3,96.6,8.6,64.564251,39.822685,4,0,164501,,29,,5499000
27190,2021-01-04,1,5,1,36,0,58.003788,56.309986,0,0,614051,,59,,2170000
27191,2021-01-04,3,16,-1,19,-100,53.3867793,84.0049668,3,2,658084,489226,22,1593911,900000
27192,2021-01-04,15,17,3,91,-100,51.688097,39.1348,5,0,394016,461785,36,903887,5800000
27193,2021-01-04,3,8,1,42,10,55.42799,37.754646,4,0,142000,357457,50,2369781,5650000
27194,2021-01-04,3,5,2,51,0,55.460129,65.262138,0,0,640023,,45,,2200000
27195,2021-01-04,20,20,5,146.2,30,55.7902907,37.4577513,3,0,123103,568760,77,1688563,65930000
27196,2021-01-04,8,14,1,35.9,16.1,55.4494138,36.9998774,0,2,,,77,1680732,7516058
27197,2021-01-04,2,5,2,56.7,0,51.8433778,107.6174437,0,0,670002,,3,,5000000
27198,2021-01-04,10,15,1,37,11.3,55.4494138,36.9998774,0,2,,,77,1680732,7063864
27199,2021-01-04,2,9,2,42.2,7,55.3357673,86.1836795,2,0,650003,260699,42,915138,2350000
27200,2021-01-04,11,15,1,37,11.3,55.4494138,36.9998774,0,2,,,77,1680732,7097323
27201,2021-01-04,8,26,1,50,15,43.4096016,39.9395888,3,0,354024,221500,23,2401145,4500000
27202,2021-01-04,1,7,3,89,15,55.4695152,37.5442638,0,0,108823,407671,50,2810569,13700000
27203,2021-01-04,2,5,1,40,0,65.529361,72.515118,0,0,629736,,89,,2560000
27204,2021-01-04,9,9,1,18,0,55.3573039,86.1667903,2,0,650065,292353,42,2740991,780000
27205,2021-01-04,2,2,3,61,-100,54.8178377,58.4496159,6,0,456080,,74,,1350000
27206,2021-01-04,11,14,1,37.5,18.3,55.4494138,36.9998774,0,2,,,77,1680732,7701261
27207,2021-01-04,2,18,2,81.92,0,44.7235026,37.7686135,0,2,353900,,23,1270669,5160960
27208,2021-01-04,12,15,2,56.6,17,55.4494138,36.9998774,0,2,,,77,1680732,9155551
27209,2021-01-04,5,5,3,57,-100,53.8909617,86.8270187,4,0,653046,432751,42,731021,940000
27210,2021-01-04,3,12,1,44.3,0,57.1002512,65.6117354,0,0,625028,,72,,3500000
27211,2021-01-04,11,15,1,34.8,10.3,55.4494138,36.9998774,0,2,,,77,1680732,6812109
27212,2021-01-04,2,15,1,39.2,14.9,55.4494138,36.9998774,0,2,,,77,1680732,7620523
27213,2021-01-04,10,10,3,60.3,10,56.7595719,60.8112644,2,0,620025,122473,66,2019213,4000000
27214,2021-01-04,4,9,2,48,0,51.588496,45.970018,0,0,410069,,64,,1850000
27215,2021-01-04,3,21,1,152,0,43.5825673,39.7233556,3,2,354000,573462,23,1855523,33000000
27216,2021-01-04,12,30,2,95,-100,43.4096016,39.9395888,3,0,354024,221500,23,2401145,12000000
27217,2021-01-04,4,15,1,37.2,16.6,55.4494138,36.9998774,0,2,,,77,1680732,7977582
27218,2021-01-04,13,15,-1,28.3,0,55.4494138,36.9998774,0,2,,,77,1680732,6672256
27219,2021-01-04,1,9,3,63.8,8.8,56.008305,92.8122747,2,0,660100,470400,24,779775,3750000
27220,2021-01-04,5,5,2,42,7,53.11046,48.424826,0,0,446009,,63,,1100000
27221,2021-01-04,5,9,2,47.7,8,48.7237028,44.5240777,2,0,400050,,34,,2450000
27222,2021-01-04,11,14,1,36.8,16.4,55.4494138,36.9998774,0,2,,,77,1680732,7906260
27223,2021-01-04,12,14,3,88.7,12.3,54.705678,56.000589,0,0,450092,,2,,8000000
27224,2021-01-04,6,14,1,36,8,55.8184965,48.8956158,4,0,420078,261762,16,1786106,2250000
27225,2021-01-04,6,12,2,49,6.5,55.762253,49.163635,5,0,420087,149477,16,774804,3900000
27226,2021-01-04,5,9,1,39.8,18,55.4494138,36.9998774,0,2,,,77,1680732,7850793
27227,2021-01-04,7,15,-1,28.4,0,55.4494138,36.9998774,0,2,,,77,1680732,5898035
27228,2021-01-04,5,5,2,44,-100,54.1842253,37.6041675,4,0,300041,215393,71,2692572,1000000
27229,2021-01-04,15,20,1,40,-100,55.691587,37.657709,3,2,,251378,77,1874409,12684000
27230,2021-01-04,1,5,1,32,6.5,56.630063,47.8751777,2,0,424003,417805,12,2538153,1350000
27231,2021-01-04,11,12,1,37.1,16.4,55.4494138,36.9998774,0,2,,,77,1680732,7643187
27232,2021-01-04,2,9,1,41.6,20.9,55.4494138,36.9998774,0,2,,,77,1680732,7805459
27233,2021-01-04,7,16,-1,30,0,57.1414121,65.5416639,4,0,625048,438763,72,1183379,3100000
27234,2021-01-04,10,21,4,117.7,-100,55.691587,37.657709,3,2,,251378,77,1874409,30437220
27235,2021-01-04,9,15,-1,30.3,0,55.4494138,36.9998774,0,2,,,77,1680732,6841750
27236,2021-01-04,3,10,2,50,0,55.9882713,92.8551936,1,0,660012,242403,24,2389323,3400000
27237,2021-01-04,1,12,1,44.35,12.3,53.6299903,55.9120116,0,2,453100,580970,2,2111853,2040100
27238,2021-01-04,5,5,4,60.9,6,53.6865289,88.0702754,0,0,652870,230880,42,2412257,1950000
27239,2021-01-04,5,9,2,54,-100,54.9737909,83.0827267,2,0,630046,,54,,4170000
27240,2021-01-04,2,4,1,13,4,57.1309238,65.5806501,0,0,625035,,72,,1250000
27241,2021-01-04,1,1,2,42,-100,57.8051544,40.9643986,4,0,156012,,44,,2600000
27242,2021-01-04,4,10,1,51,14.5,44.8030246,33.868885,3,2,298444,417913,91,947768,8100000
27243,2021-01-04,9,9,1,37,8,51.6098153,46.0064837,2,0,410035,205523,64,2511569,1190000
27244,2021-01-04,4,9,1,34.7,7,55.011267,82.9448375,2,0,630102,557139,54,1078291,3500000
27245,2021-01-04,5,5,3,60,6,56.2716723,43.9126504,2,0,603090,386896,52,2120017,3200000
27246,2021-01-04,2,4,3,76.2,-100,57.752613,40.9120236,4,0,156022,,44,,2750000
27247,2021-01-04,13,17,1,40,12,47.3192966,39.6893543,2,0,344010,322431,61,1689212,1940000
27248,2021-01-04,6,11,2,95,30,44.5476711,38.0764215,3,0,353475,463074,23,2401306,7500000
27249,2021-01-04,9,9,1,35,0,54.278503,48.311243,0,0,432013,,73,,1700000
27250,2021-01-04,2,5,2,42,-100,54.008156,38.307243,4,0,301659,,71,,2200000
27251,2021-01-04,10,15,-1,30.3,0,55.4494138,36.9998774,0,2,,,77,1680732,6873676
27252,2021-01-04,12,15,-1,27,-100,54.5271365,36.3098616,3,0,248009,190407,40,1258225,2150000
27253,2021-01-04,5,5,2,41,0,53.3589518,83.7631678,0,0,656015,202650,22,778194,2400000
27254,2021-01-04,11,18,3,86,-100,44.998343,41.910873,4,0,355011,,26,,4300000
27255,2021-01-04,2,9,1,41.6,20.8,55.4494138,36.9998774,0,2,,,77,1680732,7625506
27256,2021-01-04,3,10,1,33,8,47.2565915,39.7720997,4,0,,,61,,2280000
27257,2021-01-04,11,12,2,60.3,-100,62.5374333,65.6283098,2,2,628126,162714,86,1768073,4649130
27258,2021-01-04,1,5,2,50,-100,42.996981,47.465156,4,0,367032,270035,5,2071499,1050000
27259,2021-01-04,2,2,2,50,9,57.644771,41.141052,4,0,157955,,44,,1650000
27260,2021-01-04,16,18,2,77.2,0,44.4953612,34.166308,0,2,298600,,91,2692660,20844000
27261,2021-01-04,8,14,1,37.6,18.4,55.4494138,36.9998774,0,2,,,77,1680732,7612010
27262,2021-01-04,1,3,-1,21,5,56.9172092,53.3114732,5,0,427011,435328,18,1151151,860000
27263,2021-01-04,4,4,3,91.9,11.4,57.715667,28.299357,4,0,180502,,53,,7300000
27264,2021-01-04,4,8,2,76.68,0,55.7162154,37.6139228,0,2,115162,191877,77,1062569,33952600
27265,2021-01-04,10,10,3,78,14,56.1485042,47.1731216,4,0,428009,267439,21,1580928,3980000
27266,2021-01-04,1,1,1,104.4,0,56.29274,39.385662,0,0,601785,,33,,470000
27267,2021-01-04,9,14,1,35.9,16.1,55.4494138,36.9998774,0,2,,,77,1680732,7551867
27268,2021-01-04,2,15,1,39,19.5,55.4494138,36.9998774,0,2,,,77,1680732,7975571
27269,2021-01-04,3,19,1,37.3,8.6,47.2324447,39.6164119,0,2,344049,538716,61,689036,2208160
27270,2021-01-04,11,15,2,56.8,17,55.4494138,36.9998774,0,2,,,77,1680732,9317237
27271,2021-01-04,9,15,2,56.8,17,55.4494138,36.9998774,0,2,,,77,1680732,9137109
27272,2021-01-04,13,15,-1,28.3,0,55.4494138,36.9998774,0,2,,,77,1680732,6065125
27273,2021-01-04,14,15,2,56.8,17,55.4494138,36.9998774,0,2,,,77,1680732,9364192
27274,2021-01-04,15,15,1,37,11.3,55.4494138,36.9998774,0,2,,,77,1680732,7201879
